Date,Relative Humidity (%),Solar Radiation (watts/sq meter),Atmosphere Pressure (mb),Wind Speed (m/sec),Wind Direction (degrees),Battery (volts),Air Temperature (°C),ParametersOutOfRange
7/11/2017 19:17,46.75,62.81,1016.475,4.812,274.9,13.57,21.41,
7/11/2017 19:32,51.77,11.83,1016.522,4.812,274.9,13.24,21.17,
7/11/2017 19:47,52.77,6.66,1016.461,4.346,272.1,13.15,20.87,
7/11/2017 20:02,54.02,4.39,1016.439,4.438,272.7,12.33,20.52,
7/11/2017 20:17,59.01,1.2,1016.564,4.633,254.7,12.97,19.84,
7/11/2017 20:32,62.02,0.24,1016.702,5.55,277.4,12.9,19.65,
7/11/2017 20:47,55.19,0,1016.958,6.378,269.8,12.86,19.01,
7/11/2017 21:02,59.25,0,1016.984,6.378,269.8,12.96,18.62,
7/11/2017 21:17,56.88,0,1016.901,6.094,269.2,11.84,18.08,
7/11/2017 21:32,57.17,0,1016.891,5.386,279.6,13.03,17.62,
7/11/2017 21:47,56.47,0,1016.904,4.405,273.5,13.03,17.25,
7/11/2017 22:02,60.88,0.01,1017.003,4.997,272.4,13.02,17.15,
7/11/2017 22:17,60.59,0.01,1017.094,4.501,272.1,13.02,16.68,
7/11/2017 22:32,61.96,0.02,1016.974,4.105,273,13.02,16.52,
7/11/2017 22:47,61.31,0.02,1016.963,4.105,273,13.01,16.17,
7/11/2017 23:02,65.83,0.06,1016.958,3.925,275.1,13,16.52,
7/11/2017 23:17,63.48,0.05,1017.019,3.188,274.6,13,16.1,
7/11/2017 23:32,63.71,0,1016.909,3.134,273,12.99,16.05,
7/11/2017 23:47,64.45,0,1016.917,2.927,277.2,12.98,16.03,
7/12/2017 0:02,64.65,0,1016.953,3.228,279.6,12.15,16.01,
7/12/2017 0:17,65.39,0,1016.853,3.228,279.6,12.83,15.74,
7/12/2017 0:32,65.34,0,1016.976,3.132,271.2,12.82,15.5,
7/12/2017 0:47,67.65,0.01,1016.946,3.468,262.4,12.78,15.27,
7/12/2017 1:02,67.14,0,1017.004,2.611,206.5,12.83,15.19,
7/12/2017 1:17,69.08,0,1017.091,2.328,222.3,11.7,14.91,
7/12/2017 1:32,68.9,0,1017.122,2.214,154.9,12.92,14.72,
7/12/2017 1:47,68.39,0.01,1017.179,2.214,154.9,12.92,14.54,
7/12/2017 2:02,69.44,0,1017.124,2.465,152.8,12.91,14.61,
7/12/2017 2:17,69.71,0.02,1017.38,2.017,244.2,12.91,14.59,
7/12/2017 2:32,69.81,0,1017.389,2.583,218.2,12.89,14.43,
7/12/2017 2:47,72.08,0,1017.309,2.324,173.7,12.89,14.49,
7/12/2017 3:02,71.49,0.01,1017.486,0.896,206.2,12.88,14.26,
7/12/2017 3:17,73.87,0,1017.496,1.763,154.5,12.87,14.35,
7/12/2017 3:32,74.28,0.01,1017.579,1.763,154.5,12.87,14.31,
7/12/2017 3:47,75.02,0.02,1017.588,2.425,154.9,12.86,14.19,
7/12/2017 4:02,73.38,0.24,1017.738,2.513,153.4,12.03,13.96,
7/12/2017 4:17,73.7,1.82,1017.837,2.099,157.7,12.68,14.03,
7/12/2017 4:32,72.85,6.61,1017.966,2.06,201.9,12.67,13.95,
7/12/2017 4:47,74.69,13.77,1017.987,2.033,154.3,12.72,13.98,
7/12/2017 5:02,73.76,18.15,1018.113,2.033,154.3,12.7,13.96,
7/12/2017 5:17,74.94,26.34,1018.164,1.897,158.4,11.66,14.14,
7/12/2017 5:32,74.69,36.62,1018.215,1.282,152.8,12.88,14.07,
7/12/2017 5:47,73.53,207.4,1018.438,1.796,156.1,13.37,14.23,
7/12/2017 6:02,72.77,154.9,1018.384,1.59,159.2,13.44,14.15,
7/12/2017 6:17,71.91,265.5,1018.459,1.182,241.6,13.8,14.48,
7/12/2017 6:32,70.25,316.2,1018.542,1.182,241.6,13.94,14.88,
7/12/2017 6:47,70.96,242.7,1018.633,1.269,160.9,13.75,15.04,
7/12/2017 7:02,68.87,371,1018.523,0.457,339,14.05,15.6,
7/12/2017 7:17,69.44,331.5,1018.511,0.727,240.1,14.08,15.44,
7/12/2017 7:32,67.77,485.6,1018.466,1.058,138.6,13.63,15.51,
7/12/2017 7:47,67.61,538,1018.401,1.994,153.6,14.08,15.6,
7/12/2017 8:02,69.02,586.9,1018.347,1.074,177.5,13.14,15.75,
7/12/2017 8:17,67.85,444.4,1018.502,1.074,177.5,14.07,16.32,
7/12/2017 8:32,67.19,656.6,1018.467,0.543,177.7,13.95,16.39,
7/12/2017 8:47,62.33,586.8,1018.419,0.721,205.3,13.76,17.4,
7/12/2017 9:02,65.59,548.5,1018.427,0.07,36.84,13.62,16.74,
7/12/2017 9:17,69.06,614.9,1018.376,0.845,279.1,12.49,16.56,
7/12/2017 9:32,69.21,541,1018.298,0.125,299,13.64,16.76,
7/12/2017 9:47,66.72,725.9,1018.346,0.125,299,13.53,17.1,
7/12/2017 10:02,63.08,770.8,1018.254,0.362,207.9,13.52,17.54,
7/12/2017 10:17,64.8,832,1018.22,1.26,201.8,13.58,17.74,
7/12/2017 10:32,61.11,836,1018.118,0.613,162.9,13.57,17.93,
7/12/2017 10:47,59.06,861,1018.118,0.899,178.7,13.65,18.15,
7/12/2017 11:02,59.51,879,1018.061,2.067,181.2,13.57,18.52,
7/12/2017 11:17,60.74,884,1018.011,2.067,181.2,13.58,18.85,
7/12/2017 11:32,59.29,901,1017.871,1.794,185.6,13.57,18.96,
7/12/2017 11:47,56.7,905,1017.776,1.61,195.2,13.57,19.24,
7/12/2017 12:02,55.32,914,1017.688,0.844,188.8,12.93,19.5,
7/12/2017 12:17,54.02,913,1017.714,1.37,174.8,13.58,19.59,
7/12/2017 12:32,54.92,917,1017.561,0.373,144,13.61,19.93,
7/12/2017 12:47,53,917,1017.497,0.747,210.1,13.59,20.23,
7/12/2017 13:02,52.66,899,1017.238,0.747,210.1,13.58,20.29,
7/12/2017 13:17,53.45,814,1017.123,0.713,94.7,12.51,20.24,
7/12/2017 13:32,53.16,812,1016.931,0.842,86.6,13.57,20.56,
7/12/2017 13:47,50.51,496.8,1016.85,1.065,138,13.57,20.88,
7/12/2017 14:02,48.33,841,1016.734,0.098,98.7,13.61,21.74,
7/12/2017 14:17,48.95,531.6,1016.521,0.642,148,13.63,21.44,
7/12/2017 14:32,50.22,725.8,1016.36,0.642,148,13.65,21.63,
7/12/2017 14:47,49.51,698.7,1016.259,1.305,276.4,13.63,21.81,
7/12/2017 15:02,47.56,666.5,1016.138,1.679,278,13.66,21.94,
7/12/2017 15:17,47.17,615.8,1015.972,1.162,271.2,13.66,22.24,
7/12/2017 15:32,46.6,594.7,1015.795,0.562,258.1,13.72,22.47,
7/12/2017 15:47,45.53,367.5,1015.732,0.721,155.3,13.68,22.68,
7/12/2017 16:02,43.27,531.7,1015.54,0.721,155.3,12.69,22.84,
7/12/2017 16:17,45.65,467.3,1015.492,0.841,265.2,13.73,22.87,
7/12/2017 16:32,43.48,326.5,1015.249,0.909,161.9,13.72,23.16,
7/12/2017 16:47,42.01,271.3,1015.124,0.218,159.5,13.74,23.36,
7/12/2017 17:02,42.61,51.93,1014.853,1.14,151.1,13.7,23.35,
7/12/2017 17:17,40.76,350.9,1014.717,1.431,239.9,12.21,23.44,
7/12/2017 17:32,41.39,315.3,1014.641,1.852,262.2,13.48,23.55,
7/12/2017 17:47,41.07,311.7,1014.576,1.852,262.2,13.78,23.74,
7/12/2017 18:02,48.29,319.6,1014.533,1.529,257.9,13.74,23.46,
7/12/2017 18:17,46.22,275.3,1014.518,3.002,243.7,13.74,23.18,
7/12/2017 18:32,51.09,231.2,1014.536,3.657,250.1,13.79,22.74,
7/12/2017 18:47,50.85,197.1,1014.607,4.189,247.5,13.75,22.42,
7/12/2017 19:02,54.35,149.4,1014.538,4.673,255.6,13.78,21.73,
7/12/2017 19:17,58.92,109.9,1014.598,4.673,255.6,13.84,21,
7/12/2017 19:32,60,70.4,1014.591,4.835,249.5,13.82,20.55,
7/12/2017 19:47,59.97,35.68,1014.801,4.638,257.1,13.5,20.26,
7/12/2017 20:02,61.72,4.74,1014.844,4.128,255.3,12.39,19.89,
7/12/2017 20:17,61.65,1.35,1014.887,3.726,254.2,12.99,19.72,
7/12/2017 20:32,60.09,0.24,1014.897,3.899,261.2,12.92,19.75,
7/12/2017 20:47,61.84,0,1015.086,3.899,261.2,12.91,19.86,
7/12/2017 21:02,62.57,0,1015.19,4.592,268.6,12.96,19.64,
7/12/2017 21:17,62.92,0,1015.311,5.174,266.8,11.83,19.4,
7/12/2017 21:32,62.43,0,1015.419,5.186,268.6,13.04,19.06,
7/12/2017 21:47,63.57,0,1015.471,4.516,274.1,13.05,18.8,
7/12/2017 22:02,62.59,0,1015.469,3.891,273.3,13.03,18.63,
7/12/2017 22:17,62.57,0.01,1015.405,2.885,267.2,13.03,18.17,
7/12/2017 22:32,63.79,0,1015.614,2.885,267.2,13.03,18,
7/12/2017 22:47,64.93,0.01,1015.716,1.8,286.2,13.02,17.68,
7/12/2017 23:02,64.29,0.02,1015.743,2.155,250.2,13.01,17.57,
7/12/2017 23:17,65.17,0.02,1016.007,2.533,221.2,13,17.4,
7/12/2017 23:32,65.14,0.03,1016.064,3.079,189.2,13,17.23,
7/12/2017 23:47,68.18,0.05,1016.188,2.745,169.6,12.99,16.93,
7/13/2017 0:02,66.09,0.09,1016.15,2.745,169.6,12.17,16.66,
7/13/2017 0:17,68.09,0.04,1016.272,3.069,149.4,12.84,16.54,
7/13/2017 0:32,69.1,0,1016.386,3.814,164,12.83,16.35,
7/13/2017 0:47,69.2,0,1016.547,4.229,159.6,12.81,16.48,
7/13/2017 1:02,69.05,0,1016.548,3.323,165.5,12.81,16.32,
7/13/2017 1:17,69.36,0,1016.601,2.756,214.5,11.74,16.19,
7/13/2017 1:32,70.48,0,1016.678,2.756,214.5,12.93,16.24,
7/13/2017 1:47,71.47,0,1016.636,3.063,266.9,12.94,16.22,
7/13/2017 2:02,68.11,0,1016.89,3.053,272.2,12.92,16.08,
7/13/2017 2:17,69.2,0.01,1016.874,2.051,165.7,12.92,16.14,
7/13/2017 2:32,71.27,0,1016.971,2.302,140.9,12.91,16.24,
7/13/2017 2:47,71.93,0,1017.116,1.709,189.4,12.91,16.18,
7/13/2017 3:02,73.81,0.01,1017.175,4.409,193.2,12.89,16.22,
7/13/2017 3:17,75.2,0,1017.462,4.409,193.2,12.89,16.09,
7/13/2017 3:32,75.12,0,1017.411,4.304,193.1,12.88,15.91,
7/13/2017 3:47,77.17,0,1017.574,4.416,192.9,12.88,16,
7/13/2017 4:02,74.82,0.21,1017.714,4.178,216.9,12.03,16.02,
7/13/2017 4:17,75.03,1.44,1017.825,3.849,208.1,12.72,16.01,
7/13/2017 4:32,76.65,2.15,1018.1,2.487,194.3,12.7,16,
7/13/2017 4:47,74.94,2.43,1018.209,2.487,194.3,12.7,15.92,
7/13/2017 5:02,74.71,6.62,1018.342,2.332,211,12.68,15.99,
7/13/2017 5:17,75.54,15.8,1018.407,3.095,164.2,11.62,15.95,
7/13/2017 5:32,75.61,14.76,1018.637,2.817,177.5,12.84,16.01,
7/13/2017 5:47,74.36,14.62,1018.72,3.511,169.3,12.86,15.83,
7/13/2017 6:02,74.08,19.27,1018.797,3.601,173.5,12.85,15.92,
7/13/2017 6:17,74.53,24.48,1018.91,3.601,173.5,12.86,15.98,
7/13/2017 6:32,72.83,26.32,1018.896,3.612,168.8,12.87,15.89,
7/13/2017 6:47,72.98,26.86,1019.1,3.512,172.6,12.87,15.85,
7/13/2017 7:02,74.71,34.44,1019.294,3.176,172,12.88,15.94,
7/13/2017 7:17,73.83,50.17,1019.417,3.901,173.1,12.92,16.1,
7/13/2017 7:32,75.54,80.8,1019.591,4.229,178.8,12.98,16.37,
7/13/2017 7:47,72.68,168.4,1019.555,4.05,169,13.2,16.31,
7/13/2017 8:02,72.35,153.2,1019.844,4.05,169,12.43,16.59,
7/13/2017 8:17,70.38,223.4,1019.912,4.327,197.7,13.23,16.51,
7/13/2017 8:32,71.51,304.7,1019.96,5.01,187.5,13.43,16.75,
7/13/2017 8:47,70.56,325,1019.88,4.994,191.9,13.52,16.84,
7/13/2017 9:02,71.1,343.9,1019.813,4.845,184.1,13.55,16.93,
7/13/2017 9:17,68.54,311.6,1020.071,3.437,183.4,12.18,16.92,
7/13/2017 9:32,67.77,261.3,1019.985,3.437,183.4,13.58,17.13,
7/13/2017 9:47,66.84,254.7,1020.207,3.573,175.5,13.65,17.38,
7/13/2017 10:02,64.54,218.6,1020.365,4.077,178.7,13.65,17.44,
7/13/2017 10:17,66,304.9,1020.603,4.627,188.7,13.74,17.68,
7/13/2017 10:32,65.78,399.5,1020.692,3.408,164.8,13.96,17.55,
7/13/2017 10:47,65.84,554.9,1020.772,3.129,165.3,13.97,17.79,
7/13/2017 11:02,62.69,679.1,1020.87,3.129,165.3,14.06,17.81,
7/13/2017 11:17,62.59,379.7,1020.843,3.118,154.9,13.77,18.1,
7/13/2017 11:32,62.09,211.3,1020.915,2.524,171.4,13.7,18.45,
7/13/2017 11:47,58.56,420.3,1020.948,2.652,168.4,14.04,18.51,
7/13/2017 12:02,57.28,495.9,1020.864,1.709,201,13.25,18.89,
7/13/2017 12:17,55.69,794.5,1020.832,1.206,162.5,13.77,19.13,
7/13/2017 12:32,52.43,491.8,1020.768,2.166,187.4,14.01,19.24,
7/13/2017 12:47,53.47,394.1,1020.814,2.166,187.4,14.04,19.44,
7/13/2017 13:02,52.47,677.2,1020.754,1.876,162.3,13.69,19.6,
7/13/2017 13:17,51.7,301.2,1020.771,1.099,140.4,12.28,19.6,
7/13/2017 13:32,50.24,387.4,1020.753,0.941,98.1,14.06,20.14,
7/13/2017 13:47,55.24,1104,1020.718,1.536,305.7,13.54,20.53,
7/13/2017 14:02,51.15,542.6,1020.742,1.046,281.6,13.62,20.07,
7/13/2017 14:17,51.67,345.9,1020.857,1.046,281.6,13.68,20.02,
7/13/2017 14:32,48.59,884,1020.7,1.492,265,13.56,20.44,
7/13/2017 14:47,51.94,442.3,1020.523,1.262,181.3,13.58,20.61,
7/13/2017 15:02,47.25,253.1,1020.531,0.997,115,13.67,20.64,
7/13/2017 15:17,47.78,897,1020.455,0.55,284.7,13.6,21.1,
7/13/2017 15:32,46.93,211.8,1020.503,1.227,269.5,13.74,20.89,
7/13/2017 15:47,48.36,265.4,1020.455,1.227,269.5,13.65,20.74,
7/13/2017 16:02,51.56,582.7,1020.408,1.203,253.6,12.92,20.91,
7/13/2017 16:17,50.33,202.4,1020.216,1.852,274.6,13.63,20.9,
7/13/2017 16:32,53.32,559,1020.267,1.562,280.2,13.71,20.98,
7/13/2017 16:47,52.09,405,1020.142,4,260.5,13.61,21.02,
7/13/2017 17:02,49.68,465.1,1019.984,3.496,263.1,13.74,21.15,
7/13/2017 17:17,50.71,458.1,1019.937,3.21,240.4,12.35,21.18,
7/13/2017 17:32,48.79,412.3,1019.764,3.21,240.4,13.69,21.29,
7/13/2017 17:47,50.42,355,1019.782,2.849,246.9,13.73,21.41,
7/13/2017 18:02,58.54,287.7,1019.729,2.655,266.4,13.79,20.41,
7/13/2017 18:17,60.17,234.2,1019.772,5.118,271.1,13.82,20.22,
7/13/2017 18:32,56.54,214.3,1019.747,5.272,266.5,13.85,19.85,
7/13/2017 18:47,55.44,182.6,1019.696,5.255,264.9,13.82,19.72,
7/13/2017 19:02,57.55,155.3,1019.687,5.255,264.9,13.8,19.53,
7/13/2017 19:17,55.82,113.7,1019.879,5.046,255,13.79,19.15,
7/13/2017 19:32,58.22,71.34,1019.973,4.869,258.1,13.8,18.84,
7/13/2017 19:47,58.83,31.11,1019.957,5.224,264.2,13.42,18.66,
7/13/2017 20:02,59.81,5.27,1020.012,5.405,263.1,12.38,18.1,
7/13/2017 20:17,61.5,1.63,1020.181,4.869,262.9,12.97,17.86,
7/13/2017 20:32,63.87,0.26,1020.256,4.869,262.9,12.92,17.66,
7/13/2017 20:47,62.72,0,1020.355,4.916,263.7,12.91,17.5,
7/13/2017 21:02,66.07,0.02,1020.535,5.54,262.5,12.96,17.53,
7/13/2017 21:17,62.42,0.01,1020.561,4.766,268.1,11.83,17.51,
7/13/2017 21:32,62.31,0.03,1020.58,5.181,269.1,13.04,17.38,
7/13/2017 21:47,61.19,0.03,1020.647,3.167,165.3,13.04,16.91,
7/13/2017 22:02,61.25,0.08,1020.655,3.407,218.5,13.03,16.62,
7/13/2017 22:17,61.91,0.03,1020.661,3.407,218.5,13.02,16.48,
7/13/2017 22:32,57.59,0,1020.736,3.262,154.9,13.02,16.29,
7/13/2017 22:47,61.27,0,1020.826,4.259,191.5,13.02,16.3,
7/13/2017 23:02,60.67,0,1020.902,4.021,266.2,13,16.09,
7/13/2017 23:17,61.2,0,1020.921,4.644,268.4,13.01,16.06,
7/13/2017 23:32,61.3,0,1021.117,2.97,146.6,13,15.55,
7/13/2017 23:47,63.32,0,1021.143,2.97,146.6,12.99,15.27,
7/14/2017 0:02,66.06,0.01,1021.265,2.767,148.6,12.13,15.29,
7/14/2017 0:17,65.2,0.02,1021.256,2.675,136.7,12.83,15.09,
7/14/2017 0:32,65.65,0,1021.43,2.637,151.8,12.82,14.93,
7/14/2017 0:47,64.77,0.02,1021.457,2.677,143.6,12.81,14.82,
7/14/2017 1:02,64.81,0,1021.401,2.571,141.5,12.79,14.79,
7/14/2017 1:17,65.14,0.01,1021.35,2.571,141.5,11.72,14.69,
7/14/2017 1:32,64.33,0,1021.37,2.733,128.3,12.93,14.41,
7/14/2017 1:47,64.45,0.02,1021.569,2.033,154.2,12.93,14.47,
7/14/2017 2:02,66.02,0.01,1021.497,2.259,142.1,12.92,14.49,
7/14/2017 2:17,68.08,0.01,1021.484,2.122,136.2,12.91,14.5,
7/14/2017 2:32,66.5,0.01,1021.538,2.218,139.6,12.91,14.34,
7/14/2017 2:47,69.3,0,1021.468,2.755,134.7,12.9,14.15,
7/14/2017 3:02,67.82,0,1021.438,2.755,134.7,12.89,14,
7/14/2017 3:17,68.23,0,1021.537,2.187,135.6,12.88,14.06,
7/14/2017 3:32,68.52,0.02,1021.554,2.079,136.5,12.88,14.13,
7/14/2017 3:47,67.74,0.04,1021.532,2.551,133.8,12.87,14.07,
7/14/2017 4:02,66.99,0.29,1021.605,2.044,132.6,12.01,13.97,
7/14/2017 4:17,68.39,1.88,1021.586,2.223,132.3,12.71,13.93,
7/14/2017 4:32,66.38,5.54,1021.623,2.223,132.3,12.69,13.96,
7/14/2017 4:47,67.21,21.7,1021.621,1.395,142.2,12.78,13.98,
7/14/2017 5:02,65.97,82.3,1021.581,1.673,132.7,12.95,14.33,
7/14/2017 5:17,64.68,124.2,1021.585,1.514,132.8,11.77,14.53,
7/14/2017 5:32,62.98,166.3,1021.6,1.488,138,13.49,14.62,
7/14/2017 5:47,64.06,205.7,1021.691,1.227,130.2,13.83,14.86,
7/14/2017 6:02,62.78,225.4,1021.716,1.227,130.2,13.85,14.87,
7/14/2017 6:17,63.76,265.8,1021.775,1.582,262.6,13.97,14.84,
7/14/2017 6:32,64.98,285.1,1021.785,1.56,167,13.94,15.23,
7/14/2017 6:47,62.04,323.5,1021.76,2.348,273,13.92,15,
7/14/2017 7:02,63.18,369.7,1021.741,3.146,278.1,14.08,15.03,
7/14/2017 7:17,63.78,393.8,1021.798,4.11,272.9,14.07,15.09,
7/14/2017 7:32,61.64,428.3,1021.854,4.06,269.4,14.21,15.14,
7/14/2017 7:47,64.82,469,1021.791,4.06,269.4,13.81,15.27,
7/14/2017 8:02,61.49,523.3,1021.789,3.073,270.5,12.97,15.37,
7/14/2017 8:17,61.94,535.6,1021.773,2.076,278.9,13.85,15.63,
7/14/2017 8:32,61.67,577.7,1021.68,2.536,276.6,13.7,15.85,
7/14/2017 8:47,60.22,576.4,1021.639,2.474,268.1,13.62,16.04,
7/14/2017 9:02,57.44,661.1,1021.492,3.086,241.6,13.68,16.62,
7/14/2017 9:17,55.78,667.3,1021.445,3.086,241.6,12.37,16.94,
7/14/2017 9:32,54.57,695,1021.449,3.223,276.9,13.6,17.18,
7/14/2017 9:47,54.36,716,1021.422,2.742,269.8,13.58,17.58,
7/14/2017 10:02,50.46,726.1,1021.411,2.171,269.3,13.67,17.93,
7/14/2017 10:17,51.24,602.5,1021.299,0.955,240.6,13.59,18.12,
7/14/2017 10:32,51.39,773.5,1021.162,1.145,275.6,13.62,18.37,
7/14/2017 10:47,50.95,808,1021.038,1.145,275.6,13.62,18.62,
7/14/2017 11:02,50.78,871,1021.056,1.193,210.7,13.61,18.83,
7/14/2017 11:17,53.08,898,1020.91,1.558,200.4,13.61,18.86,
7/14/2017 11:32,53.34,906,1020.764,1.888,207.3,13.63,19.05,
7/14/2017 11:47,53.99,915,1020.701,2.129,207.1,13.58,19.42,
7/14/2017 12:02,53.89,924,1020.585,2.431,208.4,12.82,19.78,
7/14/2017 12:17,52.75,923,1020.474,2.734,212.4,13.69,20.16,
7/14/2017 12:32,50.19,928,1020.254,2.734,212.4,13.69,20.54,
7/14/2017 12:47,49.72,929,1020.244,2.088,214.9,13.68,20.99,
7/14/2017 13:02,46.12,925,1020.092,1.79,228.6,13.7,21.15,
7/14/2017 13:17,45.01,918,1019.967,1.598,209.8,12.43,21.62,
7/14/2017 13:32,45.79,910,1019.82,0.537,210.4,13.63,21.7,
7/14/2017 13:47,45.25,897,1019.667,0.881,207.6,13.68,21.8,
7/14/2017 14:02,45.76,883,1019.615,0.881,207.6,13.68,22.06,
7/14/2017 14:17,44.36,863,1019.41,1.395,226.1,13.71,22.41,
7/14/2017 14:32,43.98,825,1019.29,1.09,223.9,13.69,22.46,
7/14/2017 14:47,44.33,796.7,1019.096,1.459,219.8,13.71,22.76,
7/14/2017 15:02,41.01,778.7,1018.992,0.799,225.8,13.72,23.04,
7/14/2017 15:17,41.98,745.1,1018.924,0.712,221.2,13.74,23.4,
7/14/2017 15:32,42.89,675.6,1018.801,0.712,221.2,13.73,23.22,
7/14/2017 15:47,41.28,607.6,1018.688,0.536,157.6,13.75,23.47,
7/14/2017 16:02,39.45,620.6,1018.551,0.52,192.9,12.76,23.81,
7/14/2017 16:17,38.12,583.2,1018.49,1.056,204,13.74,24.1,
7/14/2017 16:32,37.44,582.2,1018.347,0.476,194.2,13.72,24.68,
7/14/2017 16:47,37.88,480.2,1018.218,1.019,214.4,13.72,24.36,
7/14/2017 17:02,35.1,492.2,1018.183,1.095,197.6,13.72,24.5,
7/14/2017 17:17,38.13,463.6,1017.966,1.095,197.6,12.32,24.7,
7/14/2017 17:32,36.3,426.2,1018.001,1.024,244.8,13.68,25.1,
7/14/2017 17:47,42.63,384.2,1017.998,1.044,270.1,13.74,25.02,
7/14/2017 18:02,42.99,327.2,1017.918,0.769,255.2,13.71,24.69,
7/14/2017 18:17,46.02,297,1017.876,2.789,259.1,13.72,24.3,
7/14/2017 18:32,45.35,255.7,1017.847,2.448,255.6,13.71,24.11,
7/14/2017 18:47,47.12,51.26,1017.793,2.448,255.6,13.79,23.65,
7/14/2017 19:02,47.78,36.98,1017.797,2.56,256.8,13.39,23.18,
7/14/2017 19:17,47.58,94.1,1017.876,2.309,266.1,13.81,22.89,
7/14/2017 19:32,48.73,75.54,1017.895,3.154,262.3,13.77,22.32,
7/14/2017 19:47,50.45,26.18,1018.142,4.024,258,13.5,21.79,
7/14/2017 20:02,54.53,5.13,1018.325,3.774,251.8,12.35,21.36,
7/14/2017 20:17,55.2,1.41,1018.495,3.774,251.8,13.01,20.97,
7/14/2017 20:32,54.29,0.24,1018.714,3.981,257.9,12.94,20.49,
7/14/2017 20:47,54.14,0.01,1018.86,4.067,257.8,12.92,20.05,
7/14/2017 21:02,54.76,0,1018.825,4.251,258.2,12.98,19.92,
7/14/2017 21:17,56.48,0,1018.859,4.483,269.3,11.85,20.15,
7/14/2017 21:32,57.8,0,1018.894,4.431,265.2,13.04,19.85,
7/14/2017 21:47,58.75,0,1019.009,3.682,264.2,13.04,19.69,
7/14/2017 22:02,61.31,0,1019.169,3.682,264.2,13.04,19.65,
7/14/2017 22:17,52.35,0,1019.266,3.707,276.3,13.04,19.44,
7/14/2017 22:32,54.69,0,1019.347,3.359,276.7,13.03,19.14,
7/14/2017 22:47,52.36,0,1019.489,2.047,283.3,13.02,18.5,
7/14/2017 23:02,54.06,0.01,1019.624,3.626,267.8,13.01,18.29,
7/14/2017 23:17,55.47,0.02,1019.893,3.179,272.7,13.01,18.06,
7/14/2017 23:32,55.79,0.02,1020.148,3.179,272.7,13.01,17.58,
7/14/2017 23:47,56.51,0.01,1020.438,4.24,243.9,13,17.37,
7/15/2017 0:02,56.86,0.04,1020.535,3.743,252.3,12.16,17.13,
7/15/2017 0:17,56.9,0.06,1020.626,2.288,276.9,12.87,17.09,
7/15/2017 0:32,59.13,0.1,1020.695,2.733,274.4,12.84,17.13,
7/15/2017 0:47,58.6,0.02,1020.72,2.189,252.4,12.83,16.98,
7/15/2017 1:02,59.31,0,1020.872,2.189,252.4,12.87,16.67,
7/15/2017 1:17,59.93,0,1020.889,1.751,273.5,11.74,16.39,
7/15/2017 1:32,61.08,0,1020.961,2.533,278.5,12.93,16.37,
7/15/2017 1:47,61.24,0,1020.965,2.99,272.3,12.92,16.17,
7/15/2017 2:02,64.16,0,1021.076,2.837,249.5,12.91,16.19,
7/15/2017 2:17,63.79,0,1021.199,2.783,258.8,12.91,16.04,
7/15/2017 2:32,61.44,0,1021.243,2.067,275.4,12.9,16.11,
7/15/2017 2:47,62.84,0,1021.273,2.067,275.4,12.89,16.03,
7/15/2017 3:02,60.8,0,1021.253,2.019,278.3,12.89,15.9,
7/15/2017 3:17,63.14,0,1021.28,2.194,269.9,12.88,15.79,
7/15/2017 3:32,61.67,0,1021.374,2.192,246.1,12.87,15.82,
7/15/2017 3:47,62.06,0.01,1021.462,1.782,270.2,12.87,15.74,
7/15/2017 4:02,61.8,0.39,1021.598,0.792,287.5,12.02,15.57,
7/15/2017 4:17,60.37,1.44,1021.679,0.792,287.5,12.7,15.53,
7/15/2017 4:32,62.98,4.73,1021.772,1.007,158.3,12.7,15.32,
7/15/2017 4:47,66.14,14.27,1021.862,1.356,158.6,12.71,15.27,
7/15/2017 5:02,67.11,73.38,1022.1,1.915,161.1,12.89,15.53,
7/15/2017 5:17,67.22,33.85,1022.068,3.255,224.9,11.77,15.88,
7/15/2017 5:32,60.31,61.62,1022.262,3.484,203.1,13.33,15.63,
7/15/2017 5:47,60.91,81.4,1022.428,3.484,203.1,13.69,15.54,
7/15/2017 6:02,63.34,130.6,1022.435,3.057,214.1,13.76,15.61,
7/15/2017 6:17,63.01,174.2,1022.573,2.928,205.4,13.77,15.73,
7/15/2017 6:32,63.36,193.7,1022.654,2.431,195.4,13.92,15.71,
7/15/2017 6:47,61.93,236.8,1022.776,2.333,212.1,14.09,15.62,
7/15/2017 7:02,60.53,313.3,1022.894,1.91,193.4,14.02,15.9,
7/15/2017 7:17,59.4,383.3,1022.894,2.563,191.9,13.96,15.87,
7/15/2017 7:32,59.67,423.6,1022.889,2.563,191.9,14.04,15.86,
7/15/2017 7:47,60.44,457.3,1022.951,2.81,195.9,14.22,16,
7/15/2017 8:02,58.56,504.6,1023.042,3.894,194.4,12.95,16.11,
7/15/2017 8:17,59.11,540.6,1023.141,3.631,194,13.9,16.33,
7/15/2017 8:32,59.1,552.6,1023.128,2.765,214.2,13.75,16.32,
7/15/2017 8:47,57.88,604.8,1023.114,1.506,208.3,13.64,16.45,
7/15/2017 9:02,59.94,649,1022.994,1.506,208.3,13.68,16.4,
7/15/2017 9:17,58.39,682.2,1023.109,2.876,203.9,12.36,16.61,
7/15/2017 9:32,56.95,768.5,1022.964,2.204,211.7,13.58,16.83,
